"cell_id","surface_id","row_id","capability_id","gates","evidence_requirement","provider_support","provider_evidence","hulee_implementation","automated_evidence","live_evidence","limitation_ids","condition","backlog_tasks","last_verified"
"max_user_session.group::thread.private_exact_identity","max_user_session.group","THREAD-PRIVATE-EXACT","thread.private_exact_identity","TG:G2; all:G4/G7","auto","not_applicable","not_required(surface_not_applicable)","not_applicable","not_required(surface_not_applicable)","not_required(surface_not_applicable)","LIM-SURFACE-APPLICABILITY-001","Private peers stay account-scoped; Client/sender/title is never a thread key.","INB2-DMX-001|INB2-MAX-001|INB2-SRC-005","2026-07-10"
"telegram_user_session.private_peer::thread.group_exact_identity","telegram_user_session.private_peer","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto","not_applicable","not_required(surface_not_applicable)","not_applicable","not_required(surface_not_applicable)","not_required(surface_not_applicable)","LIM-SURFACE-APPLICABILITY-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-SRC-005","2026-07-10"
"telegram_user_session.group::thread.group_exact_identity","telegram_user_session.group","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-SRC-005|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::thread.group_exact_identity","whatsapp_user_session.private_jid","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto","not_applicable","not_required(surface_not_applicable)","not_applicable","not_required(surface_not_applicable)","not_required(surface_not_applicable)","LIM-SURFACE-APPLICABILITY-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-SRC-005","2026-07-10"
"whatsapp_user_session.group_jid::thread.group_exact_identity","whatsapp_user_session.group_jid","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-SRC-005|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::thread.group_exact_identity","max_user_session.private_peer","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto","not_applicable","not_required(surface_not_applicable)","not_applicable","not_required(surface_not_applicable)","not_required(surface_not_applicable)","LIM-SURFACE-APPLICABILITY-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-SRC-005","2026-07-10"
"max_user_session.group::thread.group_exact_identity","max_user_session.group","THREAD-GROUP-EXACT","thread.group_exact_identity","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Group scope/object kind must be adapter-declared; safe default is account scope.","INB2-DMX-001|INB2-MAX-001|INB2-SRC-005","2026-07-10"
"telegram_user_session.private_peer::message.text.receive","telegram_user_session.private_peer","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-SRC-003|INB2-SRC-005|INB2-TG-002","2026-07-10"
"telegram_user_session.group::message.text.receive","telegram_user_session.group","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-SRC-003|INB2-SRC-005|INB2-TG-003","2026-07-10"
"whatsapp_user_session.private_jid::message.text.receive","whatsapp_user_session.private_jid","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-SRC-003|INB2-SRC-005|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::message.text.receive","whatsapp_user_session.group_jid","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-SRC-003|INB2-SRC-005|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::message.text.receive","max_user_session.private_peer","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-MAX-001|INB2-SRC-003|INB2-SRC-005","2026-07-10"
"max_user_session.group::message.text.receive","max_user_session.group","TEXT-IN","message.text.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","No Hulee direct listener exists; group destination/sender scopes remain untested.","INB2-MAX-001|INB2-SRC-003|INB2-SRC-005","2026-07-10"
"telegram_user_session.private_peer::message.text.send","telegram_user_session.private_peer","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MSG-002|INB2-TG-002","2026-07-10"
"telegram_user_session.group::message.text.send","telegram_user_session.group","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MSG-002|INB2-TG-003","2026-07-10"
"whatsapp_user_session.private_jid::message.text.send","whatsapp_user_session.private_jid","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MSG-002|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::message.text.send","whatsapp_user_session.group_jid","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MSG-002|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::message.text.send","max_user_session.private_peer","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MAX-001|INB2-MSG-002","2026-07-10"
"max_user_session.group::message.text.send","max_user_session.group","TEXT-OUT","message.text.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exactly one persisted binding route; group destination never comes from sender.","INB2-ACC-008|INB2-MAX-001|INB2-MSG-002","2026-07-10"
"telegram_user_session.private_peer::message.text.unicode_emoji","telegram_user_session.private_peer","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MSG-003|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::message.text.unicode_emoji","telegram_user_session.group","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MSG-003|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::message.text.unicode_emoji","whatsapp_user_session.private_jid","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MSG-003|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::message.text.unicode_emoji","whatsapp_user_session.group_jid","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MSG-003|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::message.text.unicode_emoji","max_user_session.private_peer","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"max_user_session.group::message.text.unicode_emoji","max_user_session.group","TEXT-UNICODE","message.text.unicode_emoji","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Provider normalization cannot mutate canonical Unicode content.","INB2-CON-007|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::identity.unknown_sender_intake","telegram_user_session.private_peer","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-SRC-004|INB2-SRC-005|INB2-TG-002|INB2-TG-004|INB2-WRK-001","2026-07-10"
"telegram_user_session.group::identity.unknown_sender_intake","telegram_user_session.group","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-SRC-004|INB2-SRC-005|INB2-TG-003|INB2-TG-004|INB2-WRK-001","2026-07-10"
"whatsapp_user_session.private_jid::identity.unknown_sender_intake","whatsapp_user_session.private_jid","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-SRC-004|INB2-SRC-005|INB2-WA-001|INB2-WRK-001","2026-07-10"
"whatsapp_user_session.group_jid::identity.unknown_sender_intake","whatsapp_user_session.group_jid","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-SRC-004|INB2-SRC-005|INB2-WA-001|INB2-WRK-001","2026-07-10"
"max_user_session.private_peer::identity.unknown_sender_intake","max_user_session.private_peer","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-MAX-001|INB2-SRC-004|INB2-SRC-005|INB2-WRK-001","2026-07-10"
"max_user_session.group::identity.unknown_sender_intake","max_user_session.group","IDENTITY-UNKNOWN-INTAKE","identity.unknown_sender_intake","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unknown source identity remains unresolved and does not become a Client implicitly.","INB2-MAX-001|INB2-SRC-004|INB2-SRC-005|INB2-WRK-001","2026-07-10"
"telegram_user_session.private_peer::identity.known_sender_thread","telegram_user_session.private_peer","IDENTITY-KNOWN-THREAD","identity.known_sender_thread","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact external thread resolves conversation; linked Client is not the routing key.","INB2-CRM-001|INB2-SRC-004|INB2-SRC-005|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::identity.known_sender_thread","telegram_user_session.group","IDENTITY-KNOWN-THREAD","identity.known_sender_thread","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact external thread resolves conversation; linked Client is not the routing key.","INB2-CRM-001|INB2-SRC-004|INB2-SRC-005|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::identity.known_sender_thread","whatsapp_user_session.private_jid","IDENTITY-KNOWN-THREAD","identity.known_sender_thread","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact external thread resolves conversation; linked Client is not the routing key.","INB2-CRM-001|INB2-SRC-004|INB2-SRC-005|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::identity.known_sender_thread","whatsapp_user_session.group_jid","IDENTITY-KNOWN-THREAD","identity.known_sender_thread","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact external thread resolves conversation; linked Client is not the routing key.","INB2-CRM-001|INB2-SRC-004|INB2-SRC-005|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::identity.known_sender_thread","max_user_session.private_peer","IDENTITY-KNOWN-THREAD","identity.known_sender_thread","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact external thread resolves conversation; linked Client is not the routing key.","INB2-CRM-001|INB2-MAX-001|INB2-SRC-004|INB2-SRC-005","2026-07-10"
